protein_Id	description	nrPeptides	fasta.id	Protein.Group.2	IDcolumn	CON	REV	modelName	contrast	diff	std.error	avgAbd	statistic	df	p.value	conf.low	conf.high	sigma	FDR
Q9BWW4	Single-stranded DNA-binding protein 3 OS=Homo sapiens OX=9606 GN=SSBP3 PE=1 SV=1	1	sp|Q9BWW4|SSBP3_HUMAN	Q9BWW4	Q9BWW4	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-1.25267989618507	0.463311962988938	18.8733041045717	-3.19565792894497	9.1429929367117	0.0106915673328236	-2.50375445520458	-0.00160533716555333	0.554363745396841	0.392285553390184
Q9BX40	Protein LSM14 homolog B OS=Homo sapiens OX=9606 GN=LSM14B PE=1 SV=1	4	sp|Q9BX40|LS14B_HUMAN	Q9BX40	Q9BX40	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.0797171854407068	0.461623302018466	17.8468186417143	0.2040447678594	9.1429929367117	0.842788102227655	-1.16717775858449	1.3266121294659	0.552511715870812	0.890431349503765
Q9BX46	RNA-binding protein 24 OS=Homo sapiens OX=9606 GN=RBM24 PE=1 SV=1	6	sp|Q9BX46|RBM24_HUMAN	Q9BX46	Q9BX46	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.864010933857581	0.438079131314417	20.7265780413931	-2.31968155464537	9.1429929367117	0.045083057398375	-2.05277108765557	0.324749219940408	0.526751604440307	0.392285553390184
Q9BX68	Adenosine 5'-monophosphoramidase HINT2 OS=Homo sapiens OX=9606 GN=HINT2 PE=1 SV=1	6	sp|Q9BX68|HINT2_HUMAN	Q9BX68	Q9BX68	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.743293288782903	0.420815594053992	20.1887258529354	-2.06947410689137	9.1429929367117	0.0679396994999836	-1.88960725806809	0.40302068050228	0.507943272311192	0.392285553390184
Q9BX70	BTB/POZ domain-containing protein 2 OS=Homo sapiens OX=9606 GN=BTBD2 PE=1 SV=1	3	sp|Q9BX70|BTBD2_HUMAN	Q9BX70	Q9BX70	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.198464938032526	0.174785933558414	19.0736564322953	1.09516175410742	9.1429929367117	0.301454998838477	-0.379909238808538	0.776839114873589	0.25628342659746	0.456036992905973
Q9BX79	Receptor for retinol uptake STRA6 OS=Homo sapiens OX=9606 GN=STRA6 PE=1 SV=1	5	sp|Q9BX79|STRA6_HUMAN	Q9BX79	Q9BX79	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.444248741304875	0.216458743588953	20.6595147002513	2.12902829298118	9.1429929367117	0.0616490261140388	-0.22171125667987	1.11020873928962	0.295093586633743	0.392285553390184
Q9BX84	Transient receptor potential cation channel subfamily M member 6 OS=Homo sapiens OX=9606 GN=TRPM6 PE=1 SV=2	1	sp|Q9BX84|TRPM6_HUMAN	Q9BX84	Q9BX84	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.825246735360818	0.359072518212373	21.6352910429264	-2.64421427407726	9.1429929367117	0.0263850223205575	-1.82131829449357	0.170824823771931	0.441369346233735	0.392285553390184
Q9BX95	Sphingosine-1-phosphate phosphatase 1 OS=Homo sapiens OX=9606 GN=SGPP1 PE=1 SV=2	5	sp|Q9BX95|SGPP1_HUMAN	Q9BX95	Q9BX95	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.154370113140475	0.165202123365515	19.398817403284	0.881003532095264	9.1429929367117	0.400881753784714	-0.404857932075779	0.71359815835673	0.247799582720314	0.53255195684386
Q9BXB4	Oxysterol-binding protein-related protein 11 OS=Homo sapiens OX=9606 GN=OSBPL11 PE=1 SV=2	11	sp|Q9BXB4|OSB11_HUMAN	Q9BXB4	Q9BXB4	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.299569933207256	0.212874417214844	18.7839624121726	1.45261085769899	9.1429929367117	0.179771666577303	-0.358621623387935	0.957761489802447	0.291651311963891	0.39407593178187
Q9BXB5	Oxysterol-binding protein-related protein 10 OS=Homo sapiens OX=9606 GN=OSBPL10 PE=1 SV=2	6	sp|Q9BXB5|OSB10_HUMAN	Q9BXB5	Q9BXB5	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.27583474071332	0.214322760119342	18.8447294439823	1.33117994462855	9.1429929367117	0.215367204323504	-0.385491214439583	0.937160695866223	0.293040195553196	0.40465545972987
Q9BXF6	Rab11 family-interacting protein 5 OS=Homo sapiens OX=9606 GN=RAB11FIP5 PE=1 SV=1	14	sp|Q9BXF6|RFIP5_HUMAN	Q9BXF6	Q9BXF6	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.32596983133805	0.338775356308377	19.5625084142929	-1.09816887640481	9.1429929367117	0.300207467214687	-1.27332242164797	0.621382758971864	0.419781480159898	0.455130280939141
Q9BXG8	Spermatogenic leucine zipper protein 1 OS=Homo sapiens OX=9606 GN=SPZ1 PE=1 SV=2	1	sp|Q9BXG8|SPZ1_HUMAN	Q9BXG8	Q9BXG8	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.0728399688370673	0.884266983043601	19.6136465441889	-0.120611884366911	5.1429929367117	0.908569400223523	-1.40611520154815	1.26043526387401	0.523010346408889	0.936514792381913
Q9BXI6	TBC1 domain family member 10A OS=Homo sapiens OX=9606 GN=TBC1D10A PE=1 SV=1	4	sp|Q9BXI6|TB10A_HUMAN	Q9BXI6	Q9BXI6	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.0474267437169827	0.365827112342203	17.9998242698717	-0.149516232427161	9.1429929367117	0.884392537154374	-1.05979456547176	0.964941078037791	0.448590384434845	0.921084266727067
Q9BXJ8	Ion channel TACAN OS=Homo sapiens OX=9606 GN=TMEM120A PE=1 SV=1	3	sp|Q9BXJ8|TACAN_HUMAN	Q9BXJ8	Q9BXJ8	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.0265846569431856	0.304625276618584	18.0644970359664	-0.0979330085196792	9.1429929367117	0.924098896292126	-0.892958504802078	0.839789190915707	0.383898983278292	0.946409234791183
Q9BXJ9	N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1	31	sp|Q9BXJ9|NAA15_HUMAN	Q9BXJ9	Q9BXJ9	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.324221609028036	0.20693558769317	21.7493280673592	1.60328795444611	9.1429929367117	0.14280677338156	-0.321185578003057	0.969628796059128	0.285986428969511	0.392285553390184
Q9BXK1	Krueppel-like factor 16 OS=Homo sapiens OX=9606 GN=KLF16 PE=1 SV=1	2	sp|Q9BXK1|KLF16_HUMAN	Q9BXK1	Q9BXK1	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.416943913638045	0.202459338298409	18.8451750185339	2.09280495866362	9.1429929367117	0.0654049382034649	-0.218902539614902	1.05279036689099	0.2817499714796	0.392285553390184
Q9BXK5	Bcl-2-like protein 13 OS=Homo sapiens OX=9606 GN=BCL2L13 PE=1 SV=1	7	sp|Q9BXK5|B2L13_HUMAN	Q9BXK5	Q9BXK5	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.582691871601686	0.377726568985313	18.6203005468795	-1.78616346432026	9.1429929367117	0.107199492217207	-1.62386063068001	0.458476887476641	0.461352370017973	0.392285553390184
Q9BXP2	Solute carrier family 12 member 9 OS=Homo sapiens OX=9606 GN=SLC12A9 PE=1 SV=1	2	sp|Q9BXP2|S12A9_HUMAN	Q9BXP2	Q9BXP2	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.51576304919779	0.221225269673562	18.3782831297727	2.43378747803327	9.1429929367117	0.0373495983990715	-0.160586091630299	1.19211219002588	0.299697120529127	0.392285553390184
Q9BXP5	Serrate RNA effector molecule homolog OS=Homo sapiens OX=9606 GN=SRRT PE=1 SV=1	29	sp|Q9BXP5|SRRT_HUMAN	Q9BXP5	Q9BXP5	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.324045482851919	0.198087220762531	21.1432052014638	1.6505823903931	9.1429929367117	0.132692073710391	-0.302528178044288	0.950619143748125	0.27764110373538	0.392285553390184
Q9BXR0	Queuine tRNA-ribosyltransferase catalytic subunit 1 OS=Homo sapiens OX=9606 GN=QTRT1 PE=1 SV=3	7	sp|Q9BXR0|TGT_HUMAN	Q9BXR0	Q9BXR0	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.0789830878301318	0.061963456749549	20.7204960506268	0.638290326120762	9.1429929367117	0.538941643306985	-0.315946085600641	0.473912261260904	0.174997096832617	0.644928759791982
Q9BXS5	AP-1 complex subunit mu-1 OS=Homo sapiens OX=9606 GN=AP1M1 PE=1 SV=3	19	sp|Q9BXS5|AP1M1_HUMAN	Q9BXS5	Q9BXS5	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.33404034717347	0.196055840525613	21.4315174166966	1.71321058863562	9.1429929367117	0.120296949567795	-0.288247825345338	0.956328519692278	0.275742160646319	0.392285553390184
Q9BXS6	Nucleolar and spindle-associated protein 1 OS=Homo sapiens OX=9606 GN=NUSAP1 PE=1 SV=1	13	sp|Q9BXS6|NUSAP_HUMAN	Q9BXS6	Q9BXS6	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.436648318162031	0.160217784316704	19.2871604345454	-2.53634384928163	9.1429929367117	0.0315302857460887	-0.986096868555701	0.112800232231639	0.243466190006945	0.392285553390184
Q9BXW6	Oxysterol-binding protein-related protein 1 OS=Homo sapiens OX=9606 GN=OSBPL1A PE=1 SV=2	1	sp|Q9BXW6|OSBL1_HUMAN	Q9BXW6	Q9BXW6	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.586477561981572	0.382359287885058	16.4901126988694	1.82623952051147	6.1429929367117	0.116454232051025	-0.269489318306505	1.44244444226965	0.351790645816246	0.392285553390184
Q9BXW7	Haloacid dehalogenase-like hydrolase domain-containing 5 OS=Homo sapiens OX=9606 GN=HDHD5 PE=1 SV=1	11	sp|Q9BXW7|HDHD5_HUMAN	Q9BXW7	Q9BXW7	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.0147791658352322	0.0960178576729043	20.9147345152012	0.107666408642292	9.1429929367117	0.916586010805135	-0.423320645068406	0.45287897673887	0.194126441369351	0.94163917721343
Q9BXW9	Fanconi anemia group D2 protein OS=Homo sapiens OX=9606 GN=FANCD2 PE=1 SV=2	12	sp|Q9BXW9|FACD2_HUMAN	Q9BXW9	Q9BXW9	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.526172133671481	0.257221734538106	18.8579348896424	2.2193017666079	9.1429929367117	0.0531746336493169	-0.230512396540089	1.28285666388305	0.335294541182811	0.392285553390184
Q9BXX0	EMILIN-2 OS=Homo sapiens OX=9606 GN=EMILIN2 PE=1 SV=3	1	sp|Q9BXX0|EMIL2_HUMAN	Q9BXX0	Q9BXX0	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.737965510081865	0.360831192588516	18.9808384106424	2.35453140425544	9.1429929367117	0.0425669736082965	-0.262345266909796	1.73827628707353	0.443247786389742	0.392285553390184
Q9BXY0	Protein MAK16 homolog OS=Homo sapiens OX=9606 GN=MAK16 PE=1 SV=2	10	sp|Q9BXY0|MAK16_HUMAN	Q9BXY0	Q9BXY0	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.335061505621641	0.22833049056683	20.3049106504951	1.54543568571141	9.1429929367117	0.156116073044734	-0.356892088671211	1.02701509991449	0.306611611120619	0.392285553390184
Q9BY32	Inosine triphosphate pyrophosphatase OS=Homo sapiens OX=9606 GN=ITPA PE=1 SV=2	10	sp|Q9BY32|ITPA_HUMAN	Q9BY32	Q9BY32	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.2229377931501	0.172606108955209	20.5951013829384	-1.23962160376897	9.1429929367117	0.24598890142581	-0.796919341654803	0.351043755354602	0.254337008712829	0.419529147263129
Q9BY41	Histone deacetylase 8 OS=Homo sapiens OX=9606 GN=HDAC8 PE=1 SV=2	2	sp|Q9BY41|HDAC8_HUMAN	Q9BY41	Q9BY41	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.348752575324895	0.289514542956209	20.0231730984443	-1.33940027027158	9.1429929367117	0.212781469228004	-1.1797705379937	0.482265387343911	0.368232434234918	0.403667689670415
Q9BY42	Replication termination factor 2 OS=Homo sapiens OX=9606 GN=RTF2 PE=1 SV=3	7	sp|Q9BY42|RTF2_HUMAN	Q9BY42	Q9BY42	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.214184366965263	0.149226547400193	19.7840193846446	1.293795692626	9.1429929367117	0.227462291144232	-0.314170166721671	0.742538900652197	0.234119218619265	0.410754384293958
Q9BY43	Charged multivesicular body protein 4a OS=Homo sapiens OX=9606 GN=CHMP4A PE=1 SV=3	10	sp|Q9BY43|CHM4A_HUMAN	Q9BY43	Q9BY43	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.137017132483163	0.238852251797534	21.5352755996594	-0.611347774469419	9.1429929367117	0.555862659901038	-0.85231990595335	0.578285640987024	0.316957867726488	0.659838365958256
Q9BY44	Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=3	26	sp|Q9BY44|EIF2A_HUMAN	Q9BY44	Q9BY44	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.38607645317527	0.202125658085236	21.2457992281805	1.94003541809087	9.1429929367117	0.0837995154994356	-0.249059980815253	1.02121288716579	0.281435354788865	0.392285553390184
Q9BY49	Peroxisomal trans-2-enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=PECR PE=1 SV=2	4	sp|Q9BY49|PECR_HUMAN	Q9BY49	Q9BY49	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.361529968738945	0.300831939212536	18.5990891068126	-1.34564273687575	9.1429929367117	0.210835434160935	-1.21899793063452	0.495937993156628	0.379952695454669	0.402219141502199
Q9BY67	Cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=CADM1 PE=1 SV=2	11	sp|Q9BY67|CADM1_HUMAN	Q9BY67	Q9BY67	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-1.05446740581544	0.503097765063777	19.5642516090302	-2.4930912034012	9.1429929367117	0.0338653858743352	-2.40435735533917	0.295422543708293	0.598149840788072	0.392285553390184
Q9BY77	Polymerase delta-interacting protein 3 OS=Homo sapiens OX=9606 GN=POLDIP3 PE=1 SV=2	14	sp|Q9BY77|PDIP3_HUMAN	Q9BY77	Q9BY77	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.107246810959433	0.132444794305834	20.1733789332218	-0.687933457805002	9.1429929367117	0.508570005648206	-0.604802074951452	0.390308453032587	0.220471751823248	0.619925057951038
Q9BY89	Uncharacterized protein KIAA1671 OS=Homo sapiens OX=9606 GN=KIAA1671 PE=1 SV=2	22	sp|Q9BY89|K1671_HUMAN	Q9BY89	Q9BY89	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.326967677415886	0.225316200584706	18.7660490208605	-1.52270847099544	9.1429929367117	0.161639048760784	-1.01228455702998	0.358349202198204	0.30367081596183	0.392285553390184
Q9BYB4	Guanine nucleotide-binding protein subunit beta-like protein 1 OS=Homo sapiens OX=9606 GN=GNB1L PE=1 SV=2	5	sp|Q9BYB4|GNB1L_HUMAN	Q9BYB4	Q9BYB4	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.336611810357906	0.273542260082586	18.5976685124997	1.35300304637401	9.1429929367117	0.208560285907953	-0.45741276704777	1.13063638776358	0.351840292406497	0.401845661913492
Q9BYC5	Alpha-(1,6)-fucosyltransferase OS=Homo sapiens OX=9606 GN=FUT8 PE=1 SV=2	3	sp|Q9BYC5|FUT8_HUMAN	Q9BYC5	Q9BYC5	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.294126366919457	0.258837890402808	18.8530346422826	1.23457747395688	9.1429929367117	0.247775371036883	-0.466233139602056	1.05448587344097	0.336922960222058	0.419729766043864
Q9BYC8	39S ribosomal protein L32, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL32 PE=1 SV=1	1	sp|Q9BYC8|RM32_HUMAN	Q9BYC8	Q9BYC8	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.633308983130622	0.463738008682147	20.2072505749779	1.61424649213632	9.1429929367117	0.140403251129626	-0.618820285046608	1.88543825130785	0.554831097653955	0.392285553390184
Q9BYC9	39S ribosomal protein L20, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL20 PE=1 SV=1	3	sp|Q9BYC9|RM20_HUMAN	Q9BYC9	Q9BYC9	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.27359768614492	0.214120578013782	20.8764367740099	1.32125884327825	9.1429929367117	0.218523134538013	-0.38729033974031	0.934485712030151	0.292846144681251	0.405805524301342
Q9BYD1	39S ribosomal protein L13, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL13 PE=1 SV=1	11	sp|Q9BYD1|RM13_HUMAN	Q9BYD1	Q9BYD1	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.21938999056645	0.167111694162269	21.2255129452629	1.24367163075603	9.1429929367117	0.244562168908378	-0.343617861553375	0.782397842686274	0.249474453252077	0.419278272841722
Q9BYD2	39S ribosomal protein L9, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL9 PE=1 SV=2	8	sp|Q9BYD2|RM09_HUMAN	Q9BYD2	Q9BYD2	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.181779763743568	0.185107577433807	21.0366209879094	0.967813189395269	9.1429929367117	0.358040030030266	-0.417676314961925	0.781235842449061	0.265625029776421	0.498413407877205
Q9BYD3	39S ribosomal protein L4, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL4 PE=1 SV=1	7	sp|Q9BYD3|RM04_HUMAN	Q9BYD3	Q9BYD3	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.273787470239973	0.175913475869339	20.1537218969181	1.50486991230382	9.1429929367117	0.166094147502251	-0.306867275593767	0.854442216073713	0.257293969701627	0.392285553390184
Q9BYD6	39S ribosomal protein L1, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL1 PE=1 SV=2	10	sp|Q9BYD6|RM01_HUMAN	Q9BYD6	Q9BYD6	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.245094293864914	0.187414089818758	20.1476128965168	1.294601038017	9.1429929367117	0.227195871725878	-0.359133390371524	0.849321978101352	0.267739376275293	0.410754384293958
Q9BYG3	MKI67 FHA domain-interacting nucleolar phosphoprotein OS=Homo sapiens OX=9606 GN=NIFK PE=1 SV=1	14	sp|Q9BYG3|MK67I_HUMAN	Q9BYG3	Q9BYG3	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.291510534604403	0.183476272506345	20.5556794286339	1.56078354603798	9.1429929367117	0.152481636587603	-0.30458373393112	0.887604803139926	0.264135377809876	0.392285553390184
Q9BYG5	Partitioning defective 6 homolog beta OS=Homo sapiens OX=9606 GN=PARD6B PE=1 SV=1	4	sp|Q9BYG5|PAR6B_HUMAN	Q9BYG5	Q9BYG5	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.103447074491999	0.0718601759060145	20.6778690927817	0.813230838262691	9.1429929367117	0.436750161299604	-0.302535828257727	0.509429977241725	0.179895115693028	0.561771856177199
Q9BYJ9	YTH domain-containing family protein 1 OS=Homo sapiens OX=9606 GN=YTHDF1 PE=1 SV=1	5	sp|Q9BYJ9|YTHD1_HUMAN	Q9BYJ9	Q9BYJ9	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.451415230463127	0.220443453327142	20.2724679699124	-2.13553694023267	9.1429929367117	0.0609965991878696	-1.12605585572716	0.223225394800907	0.298940060064321	0.392285553390184
Q9BYM8	RanBP-type and C3HC4-type zinc finger-containing protein 1 OS=Homo sapiens OX=9606 GN=RBCK1 PE=1 SV=2	2	sp|Q9BYM8|HOIL1_HUMAN	Q9BYM8	Q9BYM8	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.731862227757985	0.586449195836376	18.8995113504717	-1.49863482864424	9.1429929367117	0.167676619975735	-2.29047015949648	0.826745703980507	0.690634882161566	0.392285553390184
Q9BYN0	Sulfiredoxin-1 OS=Homo sapiens OX=9606 GN=SRXN1 PE=1 SV=2	9	sp|Q9BYN0|SRXN1_HUMAN	Q9BYN0	Q9BYN0	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.655445845937349	0.315264259800537	23.4314896019389	-2.34661515368438	9.1429929367117	0.0431260780463343	-1.54689856645624	0.236006874581539	0.395011684498131	0.392285553390184
Q9BYN8	28S ribosomal protein S26, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS26 PE=1 SV=1	7	sp|Q9BYN8|RT26_HUMAN	Q9BYN8	Q9BYN8	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.12358994809671	0.144731535849767	20.5026558134802	0.758652050358553	9.1429929367117	0.467166510751497	-0.396338863322615	0.643518759516036	0.230385696168288	0.58778135243988
Q9BYT8	Neurolysin, mitochondrial OS=Homo sapiens OX=9606 GN=NLN PE=1 SV=1	32	sp|Q9BYT8|NEUL_HUMAN	Q9BYT8	Q9BYT8	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.312272359390422	0.177460664570427	21.3566876271581	1.70717412457866	9.1429929367117	0.121443951771619	-0.271520925561846	0.896065644342689	0.258684688015158	0.392285553390184
Q9BYV8	Centrosomal protein of 41 kDa OS=Homo sapiens OX=9606 GN=CEP41 PE=1 SV=1	6	sp|Q9BYV8|CEP41_HUMAN	Q9BYV8	Q9BYV8	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.0641120165359917	0.116141442972897	19.0759175397793	0.435780436323581	9.1429929367117	0.673103686276267	-0.405430667242286	0.53365470031427	0.20805909522052	0.757492373438359
Q9BYW2	Histone-lysine N-methyltransferase SETD2 OS=Homo sapiens OX=9606 GN=SETD2 PE=1 SV=3	10	sp|Q9BYW2|SETD2_HUMAN	Q9BYW2	Q9BYW2	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.0314111902324688	0.164658526056307	18.6478928928996	-0.179610891765238	9.1429929367117	0.861375672653743	-0.589566543057361	0.526744162592423	0.247324261911137	0.904870089725667
Q9BYX7	Putative beta-actin-like protein 3 OS=Homo sapiens OX=9606 GN=POTEKP PE=5 SV=1	2	sp|Q9BYX7|ACTBM_HUMAN	Q9BYX7	Q9BYX7	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.484536494210039	0.546615317885067	18.8252349492697	-1.06020341021371	9.1429929367117	0.316255077998723	-1.94315146291269	0.974078474492617	0.646326992514031	0.465578495566047
Q9BZ23	Pantothenate kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=PANK2 PE=1 SV=3	6	sp|Q9BZ23|PANK2_HUMAN	Q9BZ23	Q9BZ23	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.0383637542693689	0.129012397809659	19.1676504068773	0.249120694989853	9.1429929367117	0.808773750986723	-0.453126220812605	0.529853729351343	0.217784161181391	0.863478943496968
Q9BZ29	Dedicator of cytokinesis protein 9 OS=Homo sapiens OX=9606 GN=DOCK9 PE=1 SV=2	6	sp|Q9BZ29|DOCK9_HUMAN	Q9BZ29	Q9BZ29	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.446579371283453	0.135118074960101	19.1503483736078	2.83731039489284	9.1429929367117	0.019193407040549	-0.0557576418944187	0.948916384461325	0.222590593077837	0.392285553390184
Q9BZ67	FERM domain-containing protein 8 OS=Homo sapiens OX=9606 GN=FRMD8 PE=1 SV=1	4	sp|Q9BZ67|FRMD8_HUMAN	Q9BZ67	Q9BZ67	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.172506592273188	0.171958921345879	19.2495969794268	0.961381713495882	9.1429929367117	0.361094546578938	-0.400174980770573	0.745188165316948	0.253760976484969	0.501182271320231
Q9BZ95	Histone-lysine N-methyltransferase NSD3 OS=Homo sapiens OX=9606 GN=NSD3 PE=1 SV=1	10	sp|Q9BZ95|NSD3_HUMAN	Q9BZ95	Q9BZ95	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.0810398709363904	0.158324307559485	19.1433217693783	0.473908620694822	9.1429929367117	0.646677688866891	-0.464727417720238	0.626807159593019	0.241834985831607	0.734816822676042
Q9BZD4	Kinetochore protein Nuf2 OS=Homo sapiens OX=9606 GN=NUF2 PE=1 SV=2	4	sp|Q9BZD4|NUF2_HUMAN	Q9BZD4	Q9BZD4	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.32170286371125	0.233863342196334	19.3713852993063	1.45802168749821	9.1429929367117	0.178311331902815	-0.382494367424445	1.02590009484695	0.312036889996722	0.39407593178187
Q9BZE1	39S ribosomal protein L37, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL37 PE=1 SV=2	19	sp|Q9BZE1|RM37_HUMAN	Q9BZE1	Q9BZE1	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.318165675921084	0.176169316966367	20.6820955859166	1.74723477962534	9.1429929367117	0.114015474988146	-0.263007324281568	0.899338676123735	0.257523613435445	0.392285553390184
Q9BZE4	GTP-binding protein 4 OS=Homo sapiens OX=9606 GN=GTPBP4 PE=1 SV=3	28	sp|Q9BZE4|GTPB4_HUMAN	Q9BZE4	Q9BZE4	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.252784147050539	0.190593344895957	21.549973665748	1.32076748382912	9.1429929367117	0.218680442758889	-0.358054963607671	0.863623257708748	0.270668965952555	0.405805524301342
Q9BZE9	Tether containing UBX domain for GLUT4 OS=Homo sapiens OX=9606 GN=ASPSCR1 PE=1 SV=1	16	sp|Q9BZE9|ASPC1_HUMAN	Q9BZE9	Q9BZE9	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	-0.468543020388057	0.234617716698783	21.0242910853212	-2.11849051866438	9.1429929367117	0.062719649833155	-1.17441561107631	0.237329570300196	0.312779258698688	0.392285553390184
Q9BZF1	Oxysterol-binding protein-related protein 8 OS=Homo sapiens OX=9606 GN=OSBPL8 PE=1 SV=3	12	sp|Q9BZF1|OSBL8_HUMAN	Q9BZF1	Q9BZF1	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.264964555891994	0.12595451431884	19.7774583087223	1.73945282444398	9.1429929367117	0.115425003149373	-0.221194632161954	0.751123743945942	0.215422035725746	0.392285553390184
Q9BZF9	Uveal autoantigen with coiled-coil domains and ankyrin repeats OS=Homo sapiens OX=9606 GN=UACA PE=1 SV=2	52	sp|Q9BZF9|UACA_HUMAN	Q9BZF9	Q9BZF9	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.179804104991525	0.062111591814055	19.9796272323933	1.45248873227692	9.1429929367117	0.179804746766268	-0.215280585206068	0.574888795189118	0.175066007879289	0.39407593178187
Q9BZG1	Ras-related protein Rab-34 OS=Homo sapiens OX=9606 GN=RAB34 PE=1 SV=1	9	sp|Q9BZG1|RAB34_HUMAN	Q9BZG1	Q9BZG1	FALSE	FALSE	Linear_Model_moderated	Treated_vs_Control	0.341385582028504	0.227473807774076	21.5113675675581	1.57891440658588	9.1429929367117	0.148285320314154	-0.348679350441408	1.03145051449842	0.305774726032992	0.392285553390184
